FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,AM1,AM2,AM3,AM4,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,final1,final2
0,0.4473684210526316,0.5540540540540541,0.4473684210526316,0.5540540540540541,0.7916666666666666,1.0,0,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.20833333333333331,0.04166666666666666,1.0,1.0,0.0
0,0.3684210526315789,0.32432432432432434,0.3684210526315789,0.32432432432432434,2.1666666666666665,0.9583333333333334,0,3,3,3,3,3,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1.2083333333333333,0.25,-7.0,1.0,0.0
1,0.35526315789473684,0.5540540540540541,0.35526315789473684,0.5540540540540541,0.9166666666666666,1.9166666666666667,1,0,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-0.20833333333333331,15.0,0.0,1.0
1,0.6578947368421053,0.4594594594594595,0.6578947368421053,0.4594594594594595,2.208333333333333,2.083333333333333,3,3,3,3,0,3,3,3,1,1,0,0,1,0,0,0,0.0,0.0,0.125,0.08333333333333333,-2.0,0.0,1.0
1,0.4078947368421053,0.4594594594594595,0.4078947368421053,0.4594594594594595,1.08,0.88,1,3,0,1,3,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,2.0,0.0,1.0
0,0.4473684210526316,0.4324324324324325,0.4473684210526316,0.4324324324324325,2.12,1.48,3,0,3,3,1,0,3,1,1,0,0,0,0,0,0,0,0.0,0.0,0.64,0.36,-7.0,1.0,0.0
0,0.3157894736842105,0.3783783783783784,0.3157894736842105,0.3783783783783784,0.92,0.92,1,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08,-6.0,1.0,0.0
0,0.5394736842105263,0.3783783783783784,0.5394736842105263,0.3783783783783784,1.88,2.2,0,3,0,3,3,0,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-0.32,-0.08,-2.0,1.0,0.0
1,0.2894736842105263,0.6891891891891891,0.2894736842105263,0.6891891891891891,0.96,2.12,1,0,3,1,1,3,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-1.16,-0.28,17.0,0.0,1.0
1,0.4342105263157895,0.3918918918918919,0.4342105263157895,0.3918918918918919,1.4,1.0,3,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.16,-1.0,0.0,1.0
1,0.42105263157894735,0.33783783783783783,0.42105263157894735,0.33783783783783783,0.96,0.96,3,3,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.36,-2.0,0.0,1.0
0,0.5394736842105263,0.40540540540540543,0.5394736842105263,0.40540540540540543,0.96,0.84,1,3,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.12,0.0,-8.0,1.0,0.0
1,0.34210526315789475,0.527027027027027,0.34210526315789475,0.527027027027027,1.6,0.76,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.84,0.12,-12.0,0.0,1.0
0,0.42105263157894735,0.4459459459459459,0.42105263157894735,0.4459459459459459,1.76,1.8,0,1,3,3,3,1,0,3,1,0,0,0,0,0,0,0,0.0,0.0,-0.04,0.08,1.0,1.0,0.0
1,0.3947368421052632,0.4189189189189189,0.3947368421052632,0.4189189189189189,0.8076923076923077,1.0384615384615383,1,3,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.2307692307692308,-0.038461538461538464,5.0,0.0,1.0
1,0.32894736842105265,0.472972972972973,0.32894736842105265,0.472972972972973,1.0384615384615383,1.3846153846153846,3,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.3461538461538461,-0.19230769230769232,8.0,0.0,1.0
1,0.3815789473684211,0.5,0.3815789473684211,0.5,0.8846153846153846,2.1538461538461537,1,0,1,0,3,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,-1.2692307692307692,-0.4230769230769231,14.0,0.0,1.0
0,0.4736842105263158,0.2972972972972973,0.4736842105263158,0.2972972972972973,0.9615384615384616,0.9615384615384616,3,3,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.19230769230769232,-5.0,1.0,0.0
1,0.3684210526315789,0.3783783783783784,0.3684210526315789,0.3783783783783784,2.1153846153846154,1.5769230769230769,1,3,0,3,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5384615384615384,0.1153846153846154,-3.0,0.0,1.0
1,0.5394736842105263,0.6216216216216216,0.5394736842105263,0.6216216216216216,0.7692307692307693,1.9230769230769231,0,1,1,1,3,0,3,0,0,0,1,0,0,0,0,0,0.0,0.0,-1.1538461538461535,-0.38461538461538464,17.0,0.0,1.0
1,0.42105263157894735,0.4459459459459459,0.42105263157894735,0.4459459459459459,1.4230769230769231,1.807692307692308,1,1,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.38461538461538464,-0.2307692307692308,4.0,0.0,1.0
1,0.3947368421052632,0.5945945945945946,0.3947368421052632,0.5945945945945946,1.0,1.0384615384615383,0,3,1,1,3,1,3,1,0,0,1,0,0,0,0,0,0.0,0.0,-0.038461538461538464,-0.07692307692307693,-3.0,0.0,1.0
0,0.3684210526315789,0.4324324324324325,0.3684210526315789,0.4324324324324325,2.1153846153846154,0.9230769230769232,1,3,0,3,1,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,1.1923076923076923,0.0,-10.0,1.0,0.0
1,0.3947368421052632,0.33783783783783783,0.3947368421052632,0.33783783783783783,0.8076923076923077,1.0384615384615383,1,3,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,-0.2307692307692308,-0.038461538461538464,4.0,0.0,1.0
0,0.4868421052631579,0.4594594594594595,0.4868421052631579,0.4594594594594595,2.1111111111111107,1.6666666666666667,0,3,3,0,1,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.4444444444444444,0.25925925925925924,-2.0,1.0,0.0
1,0.3684210526315789,0.40540540540540543,0.3684210526315789,0.40540540540540543,0.9629629629629628,1.5555555555555556,1,3,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.5925925925925926,0.14814814814814814,4.0,0.0,1.0
0,0.6842105263157895,0.4189189189189189,0.6842105263157895,0.4189189189189189,2.1111111111111107,1.0,3,0,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0.0,0.0,1.1111111111111112,0.1851851851851852,-8.0,1.0,0.0
1,0.3947368421052632,0.5945945945945946,0.3947368421052632,0.5945945945945946,0.8888888888888888,0.7407407407407407,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.14814814814814814,0.07407407407407407,-2.0,0.0,1.0
0,0.4736842105263158,0.5,0.4736842105263158,0.5,1.037037037037037,1.4444444444444444,3,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.4074074074074074,0.037037037037037035,5.0,1.0,0.0
0,0.618421052631579,0.5945945945945946,0.618421052631579,0.5945945945945946,1.9629629629629632,1.037037037037037,3,3,0,3,0,3,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.925925925925926,0.14814814814814814,-10.0,1.0,0.0
0,0.4736842105263158,0.4459459459459459,0.4736842105263158,0.4459459459459459,1.3703703703703705,1.037037037037037,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,-0.037037037037037035,-5.0,1.0,0.0
0,0.2894736842105263,0.4459459459459459,0.2894736842105263,0.4459459459459459,0.925925925925926,1.851851851851852,1,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.925925925925926,-0.1851851851851852,12.0,1.0,0.0
0,0.4473684210526316,0.4864864864864865,0.4473684210526316,0.4864864864864865,1.6666666666666667,1.037037037037037,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6296296296296297,-0.2222222222222222,-8.0,1.0,0.0
1,0.5789473684210527,0.5,0.5789473684210527,0.5,0.7407407407407407,2.1111111111111107,1,0,1,1,0,3,3,0,0,0,1,0,0,0,0,0,0.0,0.0,-1.3703703703703705,-0.3703703703703704,16.0,0.0,1.0
1,0.35526315789473684,0.5,0.35526315789473684,0.5,1.0714285714285714,1.4285714285714286,3,1,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.35714285714285715,0.10714285714285714,6.0,0.0,1.0
1,0.4868421052631579,0.6891891891891891,0.4868421052631579,0.6891891891891891,1.3928571428571428,2.0,1,3,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.6071428571428571,-0.17857142857142858,6.0,0.0,1.0
0,0.42105263157894735,0.4324324324324325,0.42105263157894735,0.4324324324324325,0.9642857142857144,2.107142857142857,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-1.1428571428571428,-0.10714285714285714,5.0,1.0,0.0
0,0.4868421052631579,0.3108108108108108,0.4868421052631579,0.3108108108108108,1.0,1.0,1,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.03571428571428571,-3.0,1.0,0.0
1,0.5921052631578947,0.3783783783783784,0.5921052631578947,0.3783783783783784,1.0,0.9642857142857144,1,0,3,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.03571428571428571,0.0,1.0,0.0,1.0
0,0.4473684210526316,0.40540540540540543,0.4473684210526316,0.40540540540540543,1.7857142857142858,0.7857142857142857,1,3,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.10714285714285714,-14.0,1.0,0.0
0,0.3947368421052632,0.6081081081081081,0.3947368421052632,0.6081081081081081,0.7857142857142857,0.75,1,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.03571428571428571,0.07142857142857142,1.0,1.0,0.0
0,0.5,0.4594594594594595,0.5,0.4594594594594595,2.142857142857143,1.7857142857142858,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.35714285714285715,0.14285714285714285,-3.0,1.0,0.0
1,0.3684210526315789,0.5,0.3684210526315789,0.5,0.9642857142857144,1.3928571428571428,0,1,3,1,1,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.42857142857142855,-0.03571428571428571,3.0,0.0,1.0
1,0.3026315789473684,0.4324324324324325,0.3026315789473684,0.4324324324324325,1.0,0.9642857142857144,3,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.03571428571428571,0.0,9.0,0.0,1.0
1,0.42105263157894735,0.4459459459459459,0.42105263157894735,0.4459459459459459,0.8620689655172413,1.6551724137931034,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.7931034482758621,-0.1724137931034483,10.0,0.0,1.0
0,0.5,0.5135135135135135,0.5,0.5135135135135135,1.0689655172413792,2.1724137931034484,3,1,0,1,3,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,-1.1034482758620692,-0.3103448275862069,12.0,1.0,0.0
0,0.4868421052631579,0.4594594594594595,0.4868421052631579,0.4594594594594595,1.7586206896551724,0.7586206896551724,3,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.1724137931034483,-15.0,1.0,0.0
0,0.631578947368421,0.5,0.631578947368421,0.5,0.7241379310344828,1.4827586206896552,1,0,1,0,3,3,1,1,0,0,0,0,0,0,1,0,0.0,0.0,-0.7586206896551724,-0.13793103448275862,9.0,1.0,0.0
1,0.4078947368421053,0.7702702702702703,0.4078947368421053,0.7702702702702703,1.0344827586206895,2.1724137931034484,1,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.137931034482759,-0.10344827586206896,15.0,0.0,1.0
0,0.5263157894736842,0.3108108108108108,0.5263157894736842,0.3108108108108108,1.3448275862068966,0.9655172413793104,1,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3793103448275862,0.10344827586206896,-10.0,1.0,0.0
0,0.42105263157894735,0.5405405405405406,0.42105263157894735,0.5405405405405406,1.0344827586206895,1.0689655172413792,3,1,0,0,1,3,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-0.03448275862068965,-0.13793103448275862,-4.0,1.0,0.0
1,0.4473684210526316,0.40540540540540543,0.4473684210526316,0.40540540540540543,0.8620689655172413,0.9310344827586208,1,0,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.06896551724137931,0.0,3.0,0.0,1.0
1,0.6052631578947368,0.4324324324324325,0.6052631578947368,0.4324324324324325,1.0,0.8620689655172413,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.13793103448275862,0.06896551724137931,-5.0,0.0,1.0
1,0.4342105263157895,0.7297297297297297,0.4342105263157895,0.7297297297297297,1.6551724137931034,2.034482758620689,3,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.3793103448275862,-0.1724137931034483,5.0,0.0,1.0
1,0.4473684210526316,0.472972972972973,0.4473684210526316,0.472972972972973,1.7666666666666666,2.066666666666667,1,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.3,0.06666666666666668,2.0,0.0,1.0
1,0.4868421052631579,0.7567567567567568,0.4868421052631579,0.7567567567567568,0.8333333333333334,2.066666666666667,3,1,1,0,3,3,3,3,0,0,0,0,1,1,0,0,0.0,0.0,-1.2333333333333334,-0.36666666666666653,18.0,0.0,1.0
0,0.5526315789473685,0.472972972972973,0.5526315789473685,0.472972972972973,2.2,2.066666666666667,3,3,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.13333333333333333,0.2,-1.0,1.0,0.0
0,0.5263157894736842,0.6351351351351351,0.5263157894736842,0.6351351351351351,1.8,0.9666666666666668,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8333333333333334,0.13333333333333333,-7.0,1.0,0.0
0,0.4078947368421053,0.4324324324324325,0.4078947368421053,0.4324324324324325,1.0,0.9333333333333332,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06666666666666668,0.03333333333333333,-1.0,1.0,0.0
0,0.8026315789473685,0.6621621621621622,0.8026315789473685,0.6621621621621622,2.2,0.7,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0.36666666666666653,-18.0,1.0,0.0
0,0.5,0.40540540540540543,0.5,0.40540540540540543,1.4333333333333331,0.9333333333333332,1,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.03333333333333333,-1.0,1.0,0.0
0,0.3157894736842105,0.472972972972973,0.3157894736842105,0.472972972972973,0.9666666666666668,0.8333333333333334,0,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,4.0,1.0,0.0
1,0.5263157894736842,0.4459459459459459,0.5263157894736842,0.4459459459459459,1.0333333333333334,1.6,1,1,3,3,1,3,3,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.5666666666666667,0.03333333333333333,6.0,0.0,1.0
1,0.5131578947368421,0.472972972972973,0.5131578947368421,0.472972972972973,1.1333333333333333,1.0333333333333334,3,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.03333333333333333,6.0,0.0,1.0
0,0.4605263157894737,0.6216216216216216,0.4605263157894737,0.6216216216216216,1.7096774193548387,1.4516129032258065,1,1,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.25806451612903225,-0.0967741935483871,-2.0,1.0,0.0
1,0.4868421052631579,0.6621621621621622,0.4868421052631579,0.6621621621621622,2.0,0.935483870967742,1,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.064516129032258,0.16129032258064516,-8.0,0.0,1.0
1,0.4736842105263158,0.8378378378378378,0.4736842105263158,0.8378378378378378,1.6451612903225807,2.161290322580645,3,1,3,3,0,3,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-0.5161290322580645,-0.0967741935483871,6.0,0.0,1.0
1,0.5,0.5675675675675675,0.5,0.5675675675675675,1.4838709677419355,1.8387096774193548,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.3548387096774194,-0.0967741935483871,5.0,0.0,1.0
0,0.75,0.5,0.75,0.5,2.096774193548387,0.8064516129032258,3,3,3,3,1,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,1.2903225806451613,0.4516129032258064,-12.0,1.0,0.0
0,0.5526315789473685,0.4459459459459459,0.5526315789473685,0.4459459459459459,1.0,1.064516129032258,1,1,1,3,3,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.06451612903225806,0.0,-3.0,1.0,0.0
1,0.4868421052631579,0.8378378378378378,0.4868421052631579,0.8378378378378378,2.0,2.161290322580645,1,3,1,3,0,3,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-0.16129032258064516,-0.1935483870967742,3.0,0.0,1.0
0,0.4078947368421053,0.5675675675675675,0.4078947368421053,0.5675675675675675,0.9032258064516128,2.129032258064516,1,0,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-1.2258064516129032,-0.25806451612903225,8.0,1.0,0.0
0,0.4736842105263158,0.527027027027027,0.4736842105263158,0.527027027027027,1.6451612903225807,1.0967741935483872,3,1,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5483870967741935,0.0967741935483871,-8.0,1.0,0.0
0,0.6052631578947368,0.5135135135135135,0.6052631578947368,0.5135135135135135,1.4516129032258065,1.4838709677419355,3,3,1,1,3,1,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.03225806451612903,0.0,-2.0,1.0,0.0
0,0.4868421052631579,0.472972972972973,0.4868421052631579,0.472972972972973,0.09375,0.0,3,3,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.09375,0.125,-7.0,1.0,0.0
0,0.6842105263157895,0.3648648648648649,0.6842105263157895,0.3648648648648649,0.03125,0.09375,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.0625,-0.15625,-6.0,1.0,0.0
1,0.5,0.5540540540540541,0.5,0.5540540540540541,0.03125,0.0,0,1,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.03125,0.0625,-3.0,0.0,1.0
1,0.6578947368421053,0.6081081081081081,0.6578947368421053,0.6081081081081081,0.0,0.09375,1,3,1,1,3,3,3,3,0,0,0,0,1,1,0,0,0.0,0.0,-0.09375,-0.34375,14.0,0.0,1.0
0,0.8026315789473685,0.5135135135135135,0.8026315789473685,0.5135135135135135,0.09375,0.09375,3,3,3,3,3,1,1,3,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.28125,-4.0,1.0,0.0
1,0.4868421052631579,0.5945945945945946,0.4868421052631579,0.5945945945945946,0.0,0.09375,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.09375,-0.15625,1.0,0.0,1.0
1,0.5263157894736842,0.6756756756756757,0.5263157894736842,0.6756756756756757,0.0,0.0,1,1,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0625,-4.0,0.0,1.0
1,0.5394736842105263,0.4324324324324325,0.5394736842105263,0.4324324324324325,0.0,0.09375,1,1,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.09375,-0.0625,9.0,0.0,1.0
0,0.631578947368421,0.5,0.631578947368421,0.5,0.09375,0.09375,3,1,3,3,3,3,0,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0625,-6.0,1.0,0.0
0,0.4605263157894737,0.7027027027027027,0.4605263157894737,0.7027027027027027,0.0,0.03125,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.03125,0.125,4.0,1.0,0.0
0,0.8684210526315791,0.6756756756756757,0.8684210526315791,0.6756756756756757,0.0,0.09090909090909093,1,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909093,0.030303030303030307,-7.0,1.0,0.0
1,0.5394736842105263,0.5540540540540541,0.5394736842105263,0.5540540540540541,0.0,0.09090909090909093,1,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909093,-0.09090909090909093,3.0,0.0,1.0
1,0.35526315789473684,0.5540540540540541,0.35526315789473684,0.5540540540540541,0.0,0.09090909090909093,1,3,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909093,-0.09090909090909093,1.0,0.0,1.0
0,0.5921052631578947,0.527027027027027,0.5921052631578947,0.527027027027027,0.09090909090909093,0.030303030303030307,3,3,3,3,0,0,1,3,1,1,0,0,0,0,0,0,0.0,0.0,0.060606060606060615,0.30303030303030304,1.0,1.0,0.0
1,0.5921052631578947,0.8243243243243243,0.5921052631578947,0.8243243243243243,0.09090909090909093,0.09090909090909093,3,3,1,1,3,3,3,3,0,0,1,0,1,1,0,0,0.0,0.0,0.0,-0.2727272727272727,11.0,0.0,1.0
0,0.5263157894736842,0.5135135135135135,0.5263157894736842,0.5135135135135135,0.0,0.0,1,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.18181818181818185,-8.0,1.0,0.0
0,0.42105263157894735,0.5945945945945946,0.42105263157894735,0.5945945945945946,0.09090909090909093,0.0,3,3,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909093,0.030303030303030307,-4.0,1.0,0.0
0,0.6973684210526315,0.3648648648648649,0.6973684210526315,0.3648648648648649,0.0,0.0,1,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.030303030303030307,1.0,1.0,0.0
1,0.6578947368421053,0.6351351351351351,0.6578947368421053,0.6351351351351351,0.09090909090909093,0.030303030303030307,3,1,3,3,0,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.060606060606060615,0.15151515151515152,-12.0,0.0,1.0
0,0.4868421052631579,0.5540540540540541,0.4868421052631579,0.5540540540540541,0.09090909090909093,0.0,3,3,3,0,1,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909093,0.21212121212121213,-1.0,1.0,0.0
1,0.5526315789473685,0.6351351351351351,0.5526315789473685,0.6351351351351351,0.029411764705882356,0.08823529411764706,0,1,1,1,3,3,3,3,0,0,1,0,1,1,0,0,0.0,0.0,-0.05882352941176471,-0.4117647058823529,9.0,0.0,1.0
1,0.5789473684210527,0.6081081081081081,0.5789473684210527,0.6081081081081081,0.029411764705882356,0.08823529411764706,0,3,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.05882352941176471,0.05882352941176471,11.0,0.0,1.0
0,0.8421052631578947,0.9324324324324323,0.8421052631578947,0.9324324324324323,0.08823529411764706,0.029411764705882356,3,3,3,3,0,1,3,0,1,1,0,0,0,0,0,0,0.0,0.0,0.05882352941176471,0.2058823529411765,1.0,1.0,0.0
1,0.6842105263157895,0.6891891891891891,0.6842105263157895,0.6891891891891891,0.0,0.08823529411764706,1,3,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.08823529411764706,-0.14705882352941174,9.0,0.0,1.0
0,0.5526315789473685,0.6216216216216216,0.5526315789473685,0.6216216216216216,0.0,0.0,1,0,0,1,1,3,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.029411764705882356,-9.0,1.0,0.0
1,0.618421052631579,0.4459459459459459,0.618421052631579,0.4459459459459459,0.08823529411764706,0.08823529411764706,3,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.14705882352941174,-6.0,0.0,1.0
1,0.9078947368421052,0.5675675675675675,0.9078947368421052,0.5675675675675675,0.029411764705882356,0.029411764705882356,0,1,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2058823529411765,-13.0,0.0,1.0
1,0.5921052631578947,0.6756756756756757,0.5921052631578947,0.6756756756756757,0.0,0.0,1,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.17647058823529413,7.0,0.0,1.0
1,0.618421052631579,0.5135135135135135,0.618421052631579,0.5135135135135135,0.0,0.0,1,0,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.17647058823529413,11.0,0.0,1.0
1,0.6710526315789473,0.5675675675675675,0.6710526315789473,0.5675675675675675,0.08823529411764706,0.029411764705882356,3,1,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.05882352941176471,0.2352941176470588,-11.0,0.0,1.0
1,0.5921052631578947,0.7162162162162162,0.5921052631578947,0.7162162162162162,0.0,0.0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.028571428571428567,-2.0,0.0,1.0
0,0.6052631578947368,0.7297297297297297,0.6052631578947368,0.7297297297297297,0.028571428571428567,0.08571428571428573,0,3,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.057142857142857134,-0.057142857142857134,-13.0,1.0,0.0
1,0.631578947368421,0.4459459459459459,0.631578947368421,0.4459459459459459,0.0,0.08571428571428573,1,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.08571428571428573,-0.17142857142857146,2.0,0.0,1.0
0,0.6578947368421053,0.6081081081081081,0.6578947368421053,0.6081081081081081,0.0,0.0,1,3,3,3,1,3,3,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08571428571428573,-2.0,1.0,0.0
1,0.4736842105263158,0.581081081081081,0.4736842105263158,0.581081081081081,0.0,0.08571428571428573,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.08571428571428573,0.028571428571428567,12.0,0.0,1.0
1,0.3684210526315789,0.8918918918918919,0.3684210526315789,0.8918918918918919,0.0,0.08571428571428573,1,1,1,3,3,3,3,3,0,0,0,0,1,1,0,0,0.0,0.0,-0.08571428571428573,-0.3428571428571429,16.0,0.0,1.0
0,0.9210526315789472,0.6351351351351351,0.9210526315789472,0.6351351351351351,0.08571428571428573,0.0,3,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08571428571428573,0.08571428571428573,-16.0,1.0,0.0
1,0.7105263157894737,0.4864864864864865,0.7105263157894737,0.4864864864864865,0.08571428571428573,0.0,3,3,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.08571428571428573,0.08571428571428573,3.0,0.0,1.0
0,0.5921052631578947,0.3783783783783784,0.5921052631578947,0.3783783783783784,0.0,0.0,1,3,3,1,1,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.17142857142857146,-11.0,1.0,0.0
0,0.6710526315789473,0.6756756756756757,0.6710526315789473,0.6756756756756757,0.0,0.0,1,1,3,1,1,3,3,3,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-0.17142857142857146,3.0,1.0,0.0
1,0.5,0.6621621621621622,0.5,0.6621621621621622,0.027777777777777776,0.08333333333333333,0,3,1,3,3,0,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.05555555555555555,0.0,3.0,0.0,1.0
0,0.75,0.6351351351351351,0.75,0.6351351351351351,0.08333333333333333,0.0,3,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.08333333333333333,0.16666666666666666,-3.0,1.0,0.0
