Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HomeTeamLP,AwayTeamLP,MW
10/02/15,Sunderland,QPR,0.0,2.0,A,28.0,33.0,28.0,33.0,24,19,D,W,L,L,L,L,L,L,L,D,16.0,20.0,25
11/02/15,Chelsea,Everton,1.0,0.0,H,30.0,33.0,30.0,33.0,56,27,W,D,W,W,L,D,W,D,D,L,1.0,11.0,25
11/02/15,Crystal Palace,Newcastle,1.0,1.0,D,30.0,35.0,30.0,35.0,26,31,W,L,W,W,D,D,W,L,L,D,10.0,15.0,25
11/02/15,Man United,Burnley,3.0,1.0,H,34.0,27.0,34.0,27.0,44,21,D,W,W,L,D,D,L,L,W,D,4.0,19.0,25
11/02/15,Southampton,West Ham,0.0,0.0,D,32.0,29.0,32.0,29.0,45,37,W,L,W,W,W,D,L,W,D,D,7.0,12.0,25
11/02/15,Stoke,Man City,1.0,4.0,A,33.0,33.0,33.0,33.0,33,49,D,W,W,L,D,D,D,L,D,W,9.0,2.0,25
11/02/15,West Brom,Swansea,2.0,0.0,H,33.0,29.0,33.0,29.0,23,34,D,L,D,W,D,D,W,L,D,D,13.0,8.0,25
21/02/15,Aston Villa,Stoke,1.0,2.0,A,24.0,34.0,24.0,34.0,22,33,L,L,L,L,L,L,D,W,W,L,17.0,9.0,26
21/02/15,Chelsea,Burnley,1.0,1.0,D,31.0,29.0,31.0,29.0,59,21,W,W,D,W,W,L,D,L,L,W,1.0,19.0,26
21/02/15,Crystal Palace,Arsenal,1.0,2.0,A,31.0,41.0,31.0,41.0,27,45,D,W,L,W,W,W,L,W,W,W,10.0,3.0,26
21/02/15,Hull,QPR,2.0,1.0,H,29.0,33.0,29.0,33.0,23,22,W,D,L,L,L,W,L,L,L,L,18.0,20.0,26
21/02/15,Man City,Newcastle,5.0,0.0,H,38.0,36.0,38.0,36.0,52,32,W,D,D,L,D,D,D,W,L,L,2.0,15.0,26
21/02/15,Sunderland,West Brom,0.0,0.0,D,28.0,35.0,28.0,35.0,24,26,L,D,W,L,L,W,D,L,D,W,16.0,13.0,26
21/02/15,Swansea,Man United,2.0,1.0,H,30.0,37.0,30.0,37.0,34,47,L,D,W,L,D,W,D,W,W,L,8.0,4.0,26
22/02/15,Everton,Leicester,2.0,2.0,D,35.0,30.0,35.0,30.0,27,17,L,D,W,D,D,L,L,L,L,W,11.0,14.0,26
22/02/15,Southampton,Liverpool,0.0,2.0,A,32.0,31.0,32.0,31.0,46,42,D,W,L,W,W,W,D,W,W,W,7.0,6.0,26
22/02/15,Tottenham,West Ham,2.0,2.0,D,34.0,30.0,34.0,30.0,43,38,L,W,W,W,L,D,D,L,W,D,5.0,12.0,26
28/02/15,Burnley,Swansea,0.0,1.0,A,31.0,31.0,31.0,31.0,22,37,D,L,D,L,L,W,L,D,W,L,19.0,8.0,27
28/02/15,Man United,Sunderland,2.0,0.0,H,38.0,30.0,38.0,30.0,47,25,L,W,D,W,W,D,L,D,W,L,4.0,16.0,27
28/02/15,Newcastle,Aston Villa,1.0,0.0,H,36.0,26.0,36.0,26.0,32,22,L,D,D,W,L,L,L,L,L,L,15.0,17.0,27
28/02/15,Stoke,Hull,1.0,0.0,H,34.0,30.0,34.0,30.0,36,26,W,L,D,W,W,W,W,D,L,L,9.0,18.0,27
28/02/15,West Brom,Southampton,1.0,0.0,H,35.0,32.0,35.0,32.0,27,46,D,W,D,L,D,L,D,W,L,W,13.0,7.0,27
28/02/15,West Ham,Crystal Palace,1.0,3.0,A,31.0,33.0,31.0,33.0,39,27,D,D,D,L,W,L,D,W,L,W,12.0,10.0,27
01/03/15,Arsenal,Everton,2.0,0.0,H,41.0,37.0,41.0,37.0,48,28,W,W,L,W,W,D,L,D,W,D,3.0,11.0,27
01/03/15,Liverpool,Man City,2.0,1.0,H,33.0,38.0,33.0,38.0,45,55,W,W,D,W,W,W,W,D,D,L,6.0,2.0,27
03/03/15,Aston Villa,West Brom,2.0,1.0,H,26.0,35.0,26.0,35.0,22,27,L,L,L,L,L,D,W,D,L,D,17.0,13.0,27
03/03/15,Hull,Sunderland,1.0,1.0,D,30.0,30.0,30.0,30.0,26,25,W,W,D,L,L,D,L,D,W,L,18.0,16.0,27
03/03/15,Southampton,Crystal Palace,1.0,0.0,H,32.0,36.0,32.0,36.0,46,30,L,L,D,W,L,W,L,D,W,L,7.0,10.0,28
04/03/15,Liverpool,Burnley,2.0,0.0,H,35.0,31.0,35.0,31.0,48,22,W,W,W,D,W,L,D,L,D,L,6.0,19.0,28
04/03/15,Man City,Leicester,2.0,0.0,H,40.0,32.0,40.0,32.0,55,18,L,W,W,D,D,L,D,L,L,L,2.0,14.0,28
04/03/15,Newcastle,Man United,0.0,1.0,A,36.0,40.0,36.0,40.0,35,50,W,L,D,D,W,W,L,W,D,W,15.0,4.0,28
04/03/15,QPR,Arsenal,1.0,2.0,A,35.0,44.0,35.0,44.0,22,51,L,L,W,L,L,W,W,W,L,W,20.0,3.0,28
04/03/15,Stoke,Everton,2.0,0.0,H,36.0,40.0,36.0,40.0,39,28,W,W,L,D,W,L,D,L,D,W,9.0,11.0,28
04/03/15,Tottenham,Swansea,3.0,2.0,H,37.0,33.0,37.0,33.0,47,40,W,D,L,W,W,W,W,L,D,W,5.0,8.0,28
04/03/15,West Ham,Chelsea,0.0,1.0,A,32.0,33.0,32.0,33.0,39,63,L,D,D,D,L,W,D,W,W,D,12.0,1.0,28
07/03/15,QPR,Tottenham,1.0,2.0,A,35.0,37.0,35.0,37.0,22,47,L,L,W,L,L,W,D,L,W,W,20.0,5.0,28
14/03/15,Arsenal,West Ham,3.0,0.0,H,44.0,32.0,44.0,32.0,51,39,W,W,W,L,W,L,D,D,D,L,3.0,12.0,28
14/03/15,Burnley,Man City,1.0,0.0,H,32.0,40.0,32.0,40.0,22,58,L,L,D,L,D,W,L,W,W,D,19.0,2.0,29
14/03/15,Crystal Palace,QPR,3.0,1.0,H,37.0,37.0,37.0,37.0,30,22,L,W,L,D,W,L,L,L,W,L,10.0,20.0,29
14/03/15,Leicester,Hull,0.0,0.0,D,33.0,32.0,33.0,32.0,19,27,D,L,D,L,L,D,L,W,W,D,14.0,18.0,29
14/03/15,Sunderland,Aston Villa,0.0,4.0,A,30.0,29.0,30.0,29.0,26,25,D,L,D,L,D,W,L,L,L,L,16.0,17.0,29
14/03/15,West Brom,Stoke,1.0,0.0,H,36.0,36.0,36.0,36.0,30,42,L,W,D,W,D,W,W,W,L,D,13.0,9.0,29
15/03/15,Chelsea,Southampton,1.0,1.0,D,34.0,34.0,34.0,34.0,64,49,D,W,D,W,W,W,L,L,D,W,1.0,7.0,29
15/03/15,Everton,Newcastle,3.0,0.0,H,40.0,37.0,40.0,37.0,28,35,L,L,D,L,D,L,W,L,D,D,11.0,15.0,29
15/03/15,Man United,Tottenham,3.0,0.0,H,40.0,39.0,40.0,39.0,53,50,W,W,L,W,D,W,W,D,L,W,4.0,5.0,29
16/03/15,Swansea,Liverpool,0.0,1.0,A,34.0,36.0,34.0,36.0,40,51,L,W,W,L,D,W,W,W,W,D,8.0,6.0,29
21/03/15,Aston Villa,Swansea,0.0,1.0,A,29.0,34.0,29.0,34.0,25,40,W,L,L,L,L,L,W,W,L,D,17.0,8.0,29
21/03/15,Man City,West Brom,3.0,0.0,H,43.0,37.0,43.0,37.0,58,33,L,W,L,W,W,W,L,W,D,W,2.0,13.0,30
21/03/15,Newcastle,Arsenal,1.0,2.0,A,38.0,48.0,38.0,48.0,35,57,L,L,W,L,D,W,W,W,W,W,15.0,3.0,30
21/03/15,Southampton,Burnley,2.0,0.0,H,35.0,33.0,35.0,33.0,50,25,D,W,L,L,D,W,L,L,D,L,7.0,19.0,30
21/03/15,Stoke,Crystal Palace,1.0,2.0,A,37.0,39.0,37.0,39.0,42,33,L,W,W,W,L,W,L,W,L,D,9.0,10.0,30
21/03/15,Tottenham,Leicester,4.0,3.0,H,42.0,35.0,42.0,35.0,50,19,L,W,W,D,L,L,D,L,D,L,5.0,14.0,30
21/03/15,West Ham,Sunderland,1.0,0.0,H,35.0,30.0,35.0,30.0,39,26,L,L,L,D,D,L,D,L,D,L,12.0,16.0,30
22/03/15,Hull,Chelsea,2.0,3.0,A,34.0,36.0,34.0,36.0,28,67,D,D,L,W,W,W,D,W,D,W,18.0,1.0,30
22/03/15,Liverpool,Man United,1.0,2.0,A,38.0,43.0,38.0,43.0,54,56,W,W,W,W,W,W,W,W,L,W,6.0,4.0,30
22/03/15,QPR,Everton,1.0,2.0,A,38.0,41.0,38.0,41.0,22,31,L,L,L,L,W,W,L,L,D,L,20.0,11.0,30
04/04/15,Arsenal,Liverpool,4.0,1.0,H,48.0,38.0,48.0,38.0,57,54,W,W,W,W,W,W,W,W,W,W,3.0,6.0,30
04/04/15,Chelsea,Stoke,2.0,1.0,H,37.0,39.0,37.0,39.0,70,42,W,W,D,W,D,L,L,W,W,W,1.0,9.0,31
04/04/15,Everton,Southampton,1.0,0.0,H,41.0,35.0,41.0,35.0,34,53,W,W,L,L,D,W,D,W,L,L,11.0,7.0,31
04/04/15,Leicester,West Ham,2.0,1.0,H,35.0,36.0,35.0,36.0,22,42,W,L,D,L,D,W,L,L,L,D,14.0,12.0,31
04/04/15,Man United,Aston Villa,3.0,1.0,H,43.0,30.0,43.0,30.0,59,28,W,W,W,W,L,L,W,W,L,L,4.0,17.0,31
04/04/15,Swansea,Hull,3.0,1.0,H,35.0,37.0,35.0,37.0,43,28,W,L,L,W,W,L,D,D,L,W,8.0,18.0,31
04/04/15,West Brom,QPR,1.0,4.0,A,37.0,40.0,37.0,40.0,33,22,L,W,L,W,D,L,L,L,L,L,13.0,20.0,31
05/04/15,Burnley,Tottenham,0.0,0.0,D,33.0,44.0,33.0,44.0,25,53,L,W,L,L,D,W,L,W,W,D,19.0,5.0,31
05/04/15,Sunderland,Newcastle,1.0,0.0,H,34.0,40.0,34.0,40.0,26,35,L,L,D,L,D,L,L,L,W,L,16.0,15.0,31
06/04/15,Crystal Palace,Man City,2.0,1.0,H,40.0,43.0,40.0,43.0,36,61,W,W,L,W,L,W,L,W,L,W,10.0,2.0,31
07/04/15,Aston Villa,QPR,3.0,3.0,D,30.0,40.0,30.0,40.0,28,22,L,W,W,L,L,L,L,L,L,L,17.0,20.0,31
11/04/15,Burnley,Arsenal,0.0,1.0,A,33.0,49.0,33.0,49.0,1,3,D,L,W,L,L,W,W,W,W,W,19.0,3.0,32
11/04/15,Southampton,Hull,2.0,0.0,H,37.0,38.0,37.0,38.0,0,0,L,W,D,W,L,L,L,D,D,L,7.0,18.0,32
11/04/15,Sunderland,Crystal Palace,1.0,4.0,A,35.0,40.0,35.0,40.0,3,3,W,L,L,D,L,W,W,W,L,W,16.0,10.0,32
11/04/15,Swansea,Everton,1.0,1.0,D,38.0,42.0,38.0,42.0,3,3,W,W,L,L,W,W,W,W,L,L,8.0,11.0,32
11/04/15,Tottenham,Aston Villa,0.0,1.0,A,48.0,33.0,48.0,33.0,1,0,D,W,L,W,W,L,L,W,W,L,5.0,17.0,32
11/04/15,West Brom,Leicester,2.0,3.0,A,38.0,36.0,38.0,36.0,0,3,L,L,W,L,W,W,W,L,D,L,13.0,14.0,32
11/04/15,West Ham,Stoke,1.0,1.0,D,37.0,41.0,37.0,41.0,0,0,L,W,L,L,L,L,L,L,W,W,12.0,9.0,32
12/04/15,Man United,Man City,4.0,2.0,H,46.0,45.0,46.0,45.0,3,0,W,W,W,W,W,L,W,L,W,L,4.0,2.0,32
12/04/15,QPR,Chelsea,0.0,1.0,A,41.0,38.0,41.0,38.0,3,3,W,L,L,L,L,W,W,W,D,W,20.0,1.0,32
13/04/15,Liverpool,Newcastle,2.0,0.0,H,39.0,41.0,39.0,41.0,0,0,L,L,W,W,W,L,L,L,L,W,6.0,15.0,32
18/04/15,Chelsea,Man United,1.0,0.0,H,38.0,47.0,38.0,47.0,3,3,W,W,W,W,D,W,W,W,W,W,1.0,4.0,33
18/04/15,Crystal Palace,West Brom,0.0,2.0,A,42.0,42.0,42.0,42.0,3,0,W,W,W,W,L,L,L,L,W,L,10.0,13.0,33
18/04/15,Everton,Burnley,1.0,0.0,H,42.0,33.0,42.0,33.0,1,0,D,W,W,W,L,L,D,L,W,L,11.0,19.0,33
18/04/15,Leicester,Swansea,2.0,0.0,H,39.0,39.0,39.0,39.0,3,1,W,W,W,L,D,D,W,W,L,L,14.0,8.0,33
18/04/15,Stoke,Southampton,2.0,1.0,H,42.0,37.0,42.0,37.0,1,3,D,L,L,L,W,W,L,W,D,W,9.0,7.0,33
19/04/15,Man City,West Ham,2.0,0.0,H,45.0,37.0,45.0,37.0,0,1,L,L,W,L,W,D,L,W,L,L,2.0,12.0,33
19/04/15,Newcastle,Tottenham,1.0,3.0,A,44.0,51.0,44.0,51.0,0,0,L,L,L,L,L,L,D,W,L,W,15.0,5.0,33
25/04/15,Burnley,Leicester,0.0,1.0,A,33.0,39.0,33.0,39.0,0,3,L,D,L,W,L,W,W,W,L,D,19.0,14.0,33
25/04/15,Crystal Palace,Hull,0.0,2.0,A,42.0,38.0,42.0,38.0,3,0,W,W,W,W,L,L,L,L,D,D,10.0,18.0,33
25/04/15,Man City,Aston Villa,3.0,2.0,H,45.0,36.0,45.0,36.0,0,1,L,L,W,L,W,D,L,L,W,W,2.0,17.0,33
25/04/15,Newcastle,Swansea,2.0,3.0,A,46.0,40.0,46.0,40.0,0,0,L,L,L,L,L,L,D,W,W,L,15.0,8.0,34
25/04/15,QPR,West Ham,0.0,0.0,D,43.0,38.0,43.0,38.0,0,0,L,D,W,L,L,L,D,L,W,L,20.0,12.0,34
25/04/15,Southampton,Tottenham,2.0,2.0,D,39.0,51.0,39.0,51.0,0,3,L,W,L,W,D,W,L,D,W,L,7.0,5.0,34
25/04/15,Stoke,Sunderland,1.0,1.0,D,43.0,36.0,43.0,36.0,3,1,W,D,L,L,L,D,L,W,L,L,9.0,16.0,34
25/04/15,West Brom,Liverpool,0.0,0.0,D,44.0,43.0,44.0,43.0,3,1,W,L,L,L,W,D,W,L,L,W,13.0,6.0,34
26/04/15,Arsenal,Chelsea,0.0,0.0,D,49.0,39.0,49.0,39.0,1,1,D,W,W,W,W,D,W,W,W,W,3.0,1.0,34
26/04/15,Everton,Man United,3.0,0.0,H,45.0,51.0,45.0,51.0,3,0,W,D,W,W,W,L,W,W,W,W,11.0,4.0,34
28/04/15,Hull,Liverpool,1.0,0.0,H,39.0,43.0,39.0,43.0,3,1,W,L,L,L,D,D,W,L,L,W,18.0,6.0,34
29/04/15,Leicester,Chelsea,1.0,3.0,A,42.0,39.0,42.0,39.0,3,1,W,W,W,W,L,D,W,W,W,W,14.0,1.0,34
02/05/15,Aston Villa,Everton,3.0,2.0,H,39.0,45.0,39.0,45.0,3,3,W,D,L,L,W,W,D,W,W,W,17.0,11.0,34
02/05/15,Leicester,Newcastle,3.0,0.0,H,42.0,49.0,42.0,49.0,0,0,L,W,W,W,W,L,L,L,L,L,14.0,15.0,35
02/05/15,Liverpool,QPR,2.0,1.0,H,43.0,44.0,43.0,44.0,0,1,L,D,W,L,L,D,L,D,W,L,6.0,20.0,35
02/05/15,Man United,West Brom,0.0,1.0,A,53.0,47.0,53.0,47.0,0,1,L,L,W,W,W,D,W,L,L,L,4.0,13.0,35
02/05/15,Sunderland,Southampton,2.0,1.0,H,40.0,39.0,40.0,39.0,3,1,W,D,L,W,L,D,L,W,L,W,16.0,7.0,35
02/05/15,Swansea,Stoke,2.0,0.0,H,41.0,44.0,41.0,44.0,3,1,W,L,D,W,W,D,W,D,L,L,8.0,9.0,35
02/05/15,West Ham,Burnley,1.0,0.0,H,39.0,34.0,39.0,34.0,1,0,D,L,D,L,W,L,L,L,D,L,12.0,19.0,35
03/05/15,Chelsea,Crystal Palace,1.0,0.0,H,39.0,44.0,39.0,44.0,3,0,W,D,W,W,W,L,L,W,W,W,1.0,10.0,35
03/05/15,Tottenham,Man City,0.0,1.0,A,52.0,50.0,52.0,50.0,1,3,D,W,L,D,W,W,W,L,L,W,5.0,2.0,35
04/05/15,Hull,Arsenal,1.0,3.0,A,42.0,50.0,42.0,50.0,3,3,W,W,L,L,L,W,D,W,W,W,18.0,3.0,35
09/05/15,Aston Villa,West Ham,1.0,0.0,H,41.0,39.0,41.0,39.0,0,1,L,W,D,L,L,D,L,D,L,W,17.0,12.0,35
09/05/15,Crystal Palace,Man United,1.0,2.0,A,45.0,53.0,45.0,53.0,0,0,L,L,L,W,W,L,L,L,W,W,10.0,4.0,36
09/05/15,Everton,Sunderland,0.0,2.0,A,45.0,42.0,45.0,42.0,0,3,L,W,W,D,W,W,W,D,L,W,11.0,16.0,36
09/05/15,Hull,Burnley,0.0,1.0,A,42.0,34.0,42.0,34.0,0,0,L,W,W,L,L,L,L,L,L,D,18.0,19.0,36
09/05/15,Leicester,Southampton,2.0,0.0,H,44.0,41.0,44.0,41.0,3,0,W,L,W,W,W,L,D,L,W,L,14.0,7.0,36
09/05/15,Newcastle,West Brom,1.0,1.0,D,50.0,47.0,50.0,47.0,0,3,L,L,L,L,L,W,D,W,L,L,15.0,13.0,36
09/05/15,Stoke,Tottenham,3.0,0.0,H,47.0,52.0,47.0,52.0,0,0,L,D,W,D,L,L,D,W,L,D,9.0,5.0,36
10/05/15,Chelsea,Liverpool,1.0,1.0,D,40.0,45.0,40.0,45.0,3,3,W,W,D,W,W,W,L,D,W,L,1.0,6.0,36
10/05/15,Man City,QPR,6.0,0.0,H,56.0,44.0,56.0,44.0,3,0,W,W,W,L,L,L,D,L,D,W,2.0,20.0,36
11/05/15,Arsenal,Swansea,0.0,1.0,A,50.0,43.0,50.0,43.0,0,3,L,W,D,W,W,W,W,L,D,W,3.0,8.0,36
16/05/15,Burnley,Stoke,0.0,0.0,D,34.0,47.0,34.0,47.0,0,0,L,L,L,L,D,L,D,W,D,L,19.0,9.0,36
16/05/15,Liverpool,Crystal Palace,1.0,3.0,A,46.0,47.0,46.0,47.0,1,0,D,W,L,D,W,L,L,L,L,W,6.0,10.0,37
16/05/15,QPR,Newcastle,2.0,1.0,H,44.0,51.0,44.0,51.0,0,1,L,L,D,L,D,D,L,L,L,L,20.0,15.0,37
16/05/15,Southampton,Aston Villa,6.0,1.0,H,43.0,42.0,43.0,42.0,0,3,L,L,D,L,W,W,W,L,W,D,7.0,17.0,37
16/05/15,Sunderland,Leicester,0.0,0.0,D,43.0,44.0,43.0,44.0,1,3,D,W,W,D,L,W,W,L,W,W,16.0,14.0,37
16/05/15,Tottenham,Hull,2.0,0.0,H,53.0,43.0,53.0,43.0,0,0,L,L,D,W,L,L,L,W,W,L,5.0,18.0,37
16/05/15,West Ham,Everton,1.0,2.0,A,40.0,47.0,40.0,47.0,0,0,L,W,D,L,D,L,L,W,W,D,12.0,11.0,37
17/05/15,Man United,Arsenal,1.0,1.0,D,54.0,50.0,54.0,50.0,3,1,W,L,L,L,W,D,L,W,D,W,4.0,3.0,37
17/05/15,Swansea,Man City,2.0,4.0,A,43.0,56.0,43.0,56.0,3,3,W,W,W,L,D,W,W,W,W,L,8.0,2.0,37
18/05/15,West Brom,Chelsea,3.0,0.0,H,47.0,41.0,47.0,41.0,1,1,D,W,D,W,L,D,W,W,D,W,13.0,1.0,37
20/05/15,Arsenal,Sunderland,0.0,0.0,D,50.0,43.0,50.0,43.0,1,1,D,L,W,D,W,D,W,W,D,L,3.0,16.0,37
24/05/15,Arsenal,West Brom,4.0,1.0,H,54.0,50.0,54.0,50.0,1,3,D,D,L,W,D,W,D,W,D,W,3.0,13.0,38
24/05/15,Aston Villa,Burnley,0.0,1.0,A,42.0,35.0,42.0,35.0,0,1,L,W,W,L,W,D,W,L,L,L,17.0,19.0,38
24/05/15,Chelsea,Sunderland,3.0,1.0,H,44.0,43.0,44.0,43.0,0,1,L,D,W,W,D,D,D,W,W,D,1.0,16.0,38
24/05/15,Crystal Palace,Swansea,1.0,0.0,H,48.0,45.0,48.0,45.0,3,0,W,L,L,L,L,L,W,W,W,L,10.0,8.0,38
24/05/15,Everton,Tottenham,0.0,1.0,A,47.0,55.0,47.0,55.0,3,3,W,L,L,W,W,W,L,L,D,W,11.0,5.0,38
24/05/15,Hull,Man United,0.0,0.0,D,43.0,55.0,43.0,55.0,0,1,L,L,L,W,W,D,W,L,L,L,18.0,4.0,38
24/05/15,Leicester,QPR,5.0,1.0,H,49.0,46.0,49.0,46.0,1,3,D,W,W,L,W,W,L,L,D,L,14.0,20.0,38
24/05/15,Man City,Southampton,2.0,0.0,H,58.0,49.0,58.0,49.0,3,3,W,W,W,W,W,W,L,L,D,L,2.0,7.0,38
24/05/15,Newcastle,West Ham,2.0,0.0,H,53.0,41.0,53.0,41.0,0,0,L,D,L,L,L,L,L,W,D,L,15.0,12.0,38
24/05/15,Stoke,Liverpool,6.0,1.0,H,53.0,47.0,53.0,47.0,1,0,D,W,L,D,W,L,D,W,L,D,9.0,6.0,38
16/08/14,Arsenal,Crystal Palace,2.0,1.0,H,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,2.0,15.0,1
16/08/14,Leicester,Everton,2.0,2.0,D,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,1.0,11.0,1
16/08/14,Man United,Swansea,1.0,2.0,A,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,5.0,12.0,1
16/08/14,QPR,Hull,0.0,1.0,A,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1
16/08/14,Stoke,Aston Villa,0.0,1.0,A,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,9.0,20.0,1
16/08/14,West Brom,Sunderland,2.0,2.0,D,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,14.0,17.0,1
16/08/14,West Ham,Tottenham,0.0,1.0,A,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,7.0,3.0,1
17/08/14,Liverpool,Southampton,2.0,1.0,H,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,8.0,6.0,1
17/08/14,Newcastle,Man City,0.0,2.0,A,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,4.0,1
18/08/14,Burnley,Chelsea,1.0,3.0,A,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,10.0,1
23/08/14,Aston Villa,Newcastle,0.0,0.0,D,0.0,0.0,0.0,0.0,3,0,W,M,M,M,M,L,M,M,M,M,20.0,18.0,2
23/08/14,Chelsea,Leicester,2.0,0.0,H,2.0,2.0,2.0,2.0,3,1,W,M,M,M,M,D,M,M,M,M,10.0,1.0,2
23/08/14,Crystal Palace,West Ham,1.0,3.0,A,1.0,0.0,1.0,0.0,0,0,L,M,M,M,M,L,M,M,M,M,15.0,7.0,2
23/08/14,Everton,Arsenal,2.0,2.0,D,2.0,2.0,2.0,2.0,1,3,D,M,M,M,M,W,M,M,M,M,11.0,2.0,2
23/08/14,Southampton,West Brom,0.0,0.0,D,0.0,2.0,0.0,2.0,0,1,L,M,M,M,M,D,M,M,M,M,6.0,14.0,2
23/08/14,Swansea,Burnley,1.0,0.0,H,1.0,1.0,1.0,1.0,3,0,W,M,M,M,M,L,M,M,M,M,12.0,18.0,2
24/08/14,Hull,Stoke,1.0,1.0,D,1.0,0.0,1.0,0.0,3,0,W,M,M,M,M,L,M,M,M,M,18.0,9.0,2
24/08/14,Sunderland,Man United,1.0,1.0,D,1.0,1.0,1.0,1.0,1,0,D,M,M,M,M,L,M,M,M,M,17.0,5.0,2
24/08/14,Tottenham,QPR,4.0,0.0,H,4.0,0.0,4.0,0.0,3,0,W,M,M,M,M,L,M,M,M,M,3.0,18.0,2
25/08/14,Man City,Liverpool,3.0,1.0,H,3.0,2.0,3.0,2.0,3,3,W,M,M,M,M,W,M,M,M,M,4.0,8.0,2
30/08/14,Burnley,Man United,0.0,0.0,D,4.0,3.0,4.0,3.0,0,1,L,L,M,M,M,D,L,M,M,M,18.0,5.0,3
30/08/14,Everton,Chelsea,3.0,6.0,A,4.0,2.0,4.0,2.0,2,6,D,D,M,M,M,W,W,M,M,M,11.0,10.0,3
30/08/14,Man City,Stoke,0.0,1.0,A,4.0,1.0,4.0,1.0,6,1,W,W,M,M,M,D,L,M,M,M,4.0,9.0,3
30/08/14,Newcastle,Crystal Palace,3.0,3.0,D,2.0,4.0,2.0,4.0,1,0,D,L,M,M,M,L,L,M,M,M,18.0,15.0,3
30/08/14,QPR,Sunderland,1.0,0.0,H,1.0,2.0,1.0,2.0,0,2,L,L,M,M,M,D,D,M,M,M,18.0,17.0,3
30/08/14,Swansea,West Brom,3.0,0.0,H,1.0,4.0,1.0,4.0,6,2,W,W,M,M,M,D,D,M,M,M,12.0,14.0,3
30/08/14,West Ham,Southampton,1.0,3.0,A,1.0,0.0,1.0,0.0,3,1,W,L,M,M,M,D,L,M,M,M,7.0,6.0,3
31/08/14,Aston Villa,Hull,2.0,1.0,H,0.0,2.0,0.0,2.0,4,4,D,W,M,M,M,D,W,M,M,M,20.0,18.0,3
31/08/14,Leicester,Arsenal,1.0,1.0,D,4.0,3.0,4.0,3.0,1,4,L,D,M,M,M,D,W,M,M,M,1.0,2.0,3
31/08/14,Tottenham,Liverpool,0.0,3.0,A,4.0,3.0,4.0,3.0,6,3,W,W,M,M,M,L,W,M,M,M,3.0,8.0,3
13/09/14,Arsenal,Man City,2.0,2.0,D,5.0,4.0,5.0,4.0,5,6,D,D,W,M,M,L,W,W,M,M,2.0,4.0,4
13/09/14,Chelsea,Swansea,4.0,2.0,H,6.0,4.0,6.0,4.0,9,9,W,W,W,M,M,W,W,W,M,M,10.0,12.0,4
13/09/14,Crystal Palace,Burnley,0.0,0.0,D,4.0,4.0,4.0,4.0,1,1,D,L,L,M,M,D,L,L,M,M,15.0,18.0,4
13/09/14,Liverpool,Aston Villa,0.0,1.0,A,3.0,2.0,3.0,2.0,6,7,W,L,W,M,M,W,D,W,M,M,8.0,20.0,4
13/09/14,Southampton,Newcastle,4.0,0.0,H,4.0,5.0,4.0,5.0,4,2,W,D,L,M,M,D,D,L,M,M,6.0,18.0,4
13/09/14,Stoke,Leicester,0.0,1.0,A,1.0,5.0,1.0,5.0,4,2,W,D,L,M,M,D,L,D,M,M,9.0,1.0,4
13/09/14,Sunderland,Tottenham,2.0,2.0,D,4.0,4.0,4.0,4.0,2,6,L,D,D,M,M,L,W,W,M,M,17.0,3.0,4
13/09/14,West Brom,Everton,0.0,2.0,A,4.0,7.0,4.0,7.0,2,2,L,D,D,M,M,L,D,D,M,M,14.0,11.0,4
14/09/14,Man United,QPR,4.0,0.0,H,7.0,2.0,7.0,2.0,2,3,D,D,L,M,M,W,L,L,M,M,5.0,18.0,4
15/09/14,Hull,West Ham,2.0,2.0,D,4.0,2.0,4.0,2.0,4,3,L,D,W,M,M,L,W,L,M,M,18.0,7.0,4
20/09/14,Aston Villa,Arsenal,0.0,3.0,A,3.0,7.0,3.0,7.0,10,6,W,W,D,W,M,D,D,D,W,M,20.0,2.0,5
20/09/14,Burnley,Sunderland,0.0,0.0,D,4.0,6.0,4.0,6.0,2,3,D,D,L,L,M,D,L,D,D,M,18.0,17.0,5
20/09/14,Newcastle,Hull,2.0,2.0,D,8.0,6.0,8.0,6.0,2,5,L,D,D,L,M,D,L,D,W,M,18.0,18.0,5
20/09/14,QPR,Stoke,2.0,2.0,D,2.0,2.0,2.0,2.0,3,4,L,W,L,L,M,L,W,D,L,M,18.0,9.0,5
