FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
H,0.5789473684210527,0.43243243243243246,0.5789473684210527,0.43243243243243246,1.8214285714285714,1.3928571428571428,W,W,W,L,W,L,D,D,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.42857142857142855,0.32142857142857145,-5.0
H,0.42105263157894735,0.5405405405405406,0.42105263157894735,0.5405405405405406,0.7586206896551724,2.0,L,L,D,L,D,W,L,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-1.2413793103448276,-0.27586206896551724,14.0
H,0.4868421052631579,0.5,0.4868421052631579,0.5,1.0344827586206897,0.7586206896551724,L,W,L,D,W,L,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.27586206896551724,0.13793103448275862,-3.0
NH,0.4342105263157895,0.43243243243243246,0.4342105263157895,0.43243243243243246,0.6551724137931034,0.9310344827586207,D,L,D,L,L,D,L,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.27586206896551724,-0.20689655172413793,-17.0
NH,0.39473684210526316,0.3918918918918919,0.39473684210526316,0.3918918918918919,0.896551724137931,0.8620689655172413,D,L,D,L,D,W,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.034482758620689655,0.0,-3.0
H,0.47368421052631576,0.4864864864864865,0.47368421052631576,0.4864864864864865,1.0344827586206897,1.4482758620689655,L,W,D,W,D,W,W,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.41379310344827586,-0.06896551724137931,5.0
NH,0.4473684210526316,0.4594594594594595,0.4473684210526316,0.4594594594594595,2.206896551724138,1.6896551724137931,D,W,D,W,W,W,L,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.5172413793103449,0.13793103448275862,4.0
H,0.5263157894736842,0.5,0.5263157894736842,0.5,0.9655172413793104,1.206896551724138,L,L,D,L,D,L,W,L,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.2413793103448276,-0.10344827586206896,-7.0
H,0.5263157894736842,0.527027027027027,0.5263157894736842,0.527027027027027,1.8275862068965518,1.7241379310344827,W,W,L,W,D,W,W,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.10344827586206896,0.0,2.0
NH,0.4473684210526316,0.4864864864864865,0.4473684210526316,0.4864864864864865,1.3793103448275863,1.7586206896551724,L,W,W,L,D,W,W,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.3793103448275862,-0.20689655172413793,4.0
NH,0.3815789473684211,0.4594594594594595,0.3815789473684211,0.4594594594594595,0.8620689655172413,1.3793103448275863,W,L,L,L,L,L,W,W,L,D,0,0,1,0,0,0,0,0,0.0,0.0,-0.5172413793103449,-0.13793103448275862,8.0
H,0.5657894736842105,0.5,0.5657894736842105,0.5,1.9333333333333333,1.1,L,W,L,W,W,W,L,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.8333333333333334,-0.03333333333333333,-10.0
NH,0.5,0.6486486486486487,0.5,0.6486486486486487,1.1666666666666667,1.9,L,L,W,L,D,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,-0.7333333333333333,-0.36666666666666664,16.0
H,0.4605263157894737,0.44594594594594594,0.4605263157894737,0.44594594594594594,1.6666666666666667,0.8333333333333334,D,W,L,L,D,W,L,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.8333333333333334,0.03333333333333333,-12.0
NH,0.4868421052631579,0.527027027027027,0.4868421052631579,0.527027027027027,1.4,1.1,L,W,W,W,L,W,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.06666666666666667,-6.0
H,0.5526315789473685,0.47297297297297297,0.5526315789473685,0.47297297297297297,1.6666666666666667,0.6333333333333333,L,W,W,D,L,L,D,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,1.0333333333333334,0.16666666666666666,2.0
H,0.4605263157894737,0.40540540540540543,0.4605263157894737,0.40540540540540543,1.3,0.8666666666666667,L,L,L,D,D,L,D,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.43333333333333335,0.0,-10.0
NH,0.4473684210526316,0.4864864864864865,0.4473684210526316,0.4864864864864865,0.9333333333333333,2.2333333333333334,D,D,L,W,W,W,D,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-1.3,-0.1,8.0
NH,0.5,0.581081081081081,0.5,0.581081081081081,1.8,1.8666666666666667,W,W,W,W,W,W,W,W,L,W,1,1,0,0,0,0,0,0,0.0,0.0,-0.06666666666666667,0.1,3.0
NH,0.5,0.5540540540540541,0.5,0.5540540540540541,0.7333333333333333,1.0333333333333334,L,L,L,L,W,W,L,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.3,-0.03333333333333333,7.0
H,0.631578947368421,0.5135135135135135,0.631578947368421,0.5135135135135135,1.9,1.8,W,W,W,W,W,W,W,W,W,W,1,1,0,0,1,1,0,0,0.0,0.0,0.1,0.0,-6.0
H,0.4868421052631579,0.527027027027027,0.4868421052631579,0.527027027027027,2.2580645161290325,1.3548387096774193,W,W,D,W,D,L,L,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,0.9032258064516129,0.06451612903225806,1.0
H,0.5394736842105263,0.47297297297297297,0.5394736842105263,0.47297297297297297,1.096774193548387,1.7096774193548387,W,W,L,L,D,W,D,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.6129032258064516,0.0,5.0
H,0.4605263157894737,0.4864864864864865,0.4605263157894737,0.4864864864864865,0.7096774193548387,1.3548387096774193,W,L,D,L,D,W,L,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.6451612903225806,0.03225806451612903,-6.0
H,0.5657894736842105,0.40540540540540543,0.5657894736842105,0.40540540540540543,1.903225806451613,0.9032258064516129,W,W,W,W,L,L,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.1935483870967742,-15.0
H,0.4605263157894737,0.5,0.4605263157894737,0.5,1.3870967741935485,0.9032258064516129,W,L,L,W,W,L,D,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.4838709677419355,0.12903225806451613,-6.0
NH,0.4868421052631579,0.5405405405405406,0.4868421052631579,0.5405405405405406,1.064516129032258,0.7096774193548387,L,W,L,W,D,L,L,L,L,L,0,0,0,0,0,0,1,1,0.0,0.0,0.3548387096774194,0.22580645161290322,-4.0
NH,0.4342105263157895,0.5945945945945946,0.4342105263157895,0.5945945945945946,0.8064516129032258,1.7096774193548387,L,W,L,L,D,W,L,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.9032258064516129,-0.1935483870967742,15.0
H,0.4473684210526316,0.5405405405405406,0.4473684210526316,0.5405405405405406,0.8387096774193549,1.1290322580645162,L,L,D,L,D,L,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.2903225806451613,-0.03225806451612903,-1.0
H,0.5263157894736842,0.581081081081081,0.5263157894736842,0.581081081081081,1.1612903225806452,1.967741935483871,W,W,L,W,L,W,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.8064516129032258,0.0,11.0
NH,0.39473684210526316,0.5405405405405406,0.39473684210526316,0.5405405405405406,0.9032258064516129,0.7096774193548387,L,W,W,L,L,L,L,L,L,L,0,0,0,0,0,0,1,1,0.0,0.0,0.1935483870967742,0.1935483870967742,2.0
NH,0.4342105263157895,0.6621621621621622,0.4342105263157895,0.6621621621621622,0.03125,0.09375,D,L,W,L,L,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,-0.0625,-0.34375,16.0
H,0.4868421052631579,0.5135135135135135,0.4868421052631579,0.5135135135135135,0.0,0.0,L,W,D,W,L,L,L,D,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.15625,-12.0
NH,0.4605263157894737,0.5405405405405406,0.4605263157894737,0.5405405405405406,0.09375,0.09375,W,L,L,D,L,W,W,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.25,2.0
NH,0.5,0.5675675675675675,0.5,0.5675675675675675,0.09375,0.09375,W,W,L,L,W,W,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
NH,0.631578947368421,0.44594594594594594,0.631578947368421,0.44594594594594594,0.03125,0.0,D,W,L,W,W,L,L,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.03125,0.125,-17.0
NH,0.5,0.4864864864864865,0.5,0.4864864864864865,0.0,0.09375,L,L,W,L,W,W,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.09375,-0.03125,13.0
NH,0.4868421052631579,0.5540540540540541,0.4868421052631579,0.5540540540540541,0.0,0.0,L,W,L,L,L,L,L,L,W,W,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.09375,-2.0
H,0.6052631578947368,0.6081081081081081,0.6052631578947368,0.6081081081081081,0.09375,0.0,W,W,W,W,W,L,W,L,W,L,1,1,0,0,0,0,0,0,0.0,0.0,0.09375,0.28125,1.0
NH,0.5394736842105263,0.5135135135135135,0.5394736842105263,0.5135135135135135,0.09375,0.09375,W,L,L,L,L,W,W,W,D,W,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.3125,8.0
H,0.5131578947368421,0.5540540540540541,0.5131578947368421,0.5540540540540541,0.0,0.0,L,L,W,W,W,L,L,L,L,W,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1875,-10.0
H,0.5,0.6351351351351351,0.5,0.6351351351351351,0.09090909090909091,0.09090909090909091,W,W,W,W,D,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,0.0,-0.06060606060606061,5.0
NH,0.5526315789473685,0.5675675675675675,0.5526315789473685,0.5675675675675675,0.09090909090909091,0.0,W,W,W,W,L,L,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909091,0.2727272727272727,1.0
H,0.5526315789473685,0.44594594594594594,0.5526315789473685,0.44594594594594594,0.030303030303030304,0.0,D,W,W,W,L,L,D,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.030303030303030304,0.18181818181818182,-7.0
H,0.5131578947368421,0.527027027027027,0.5131578947368421,0.527027027027027,0.09090909090909091,0.030303030303030304,W,W,W,L,D,D,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.06060606060606061,0.09090909090909091,-11.0
H,0.5526315789473685,0.5,0.5526315789473685,0.5,0.030303030303030304,0.09090909090909091,D,L,L,L,W,W,L,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.06060606060606061,-0.18181818181818182,3.0
H,0.5921052631578947,0.5,0.5921052631578947,0.5,0.0,0.030303030303030304,L,L,W,L,W,D,L,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.030303030303030304,0.06060606060606061,-3.0
NH,0.5789473684210527,0.6891891891891891,0.5789473684210527,0.6891891891891891,0.0,0.0,L,L,L,L,L,L,D,W,L,W,0,0,1,1,0,0,0,0,0.0,0.0,0.0,-0.21212121212121213,15.0
NH,0.4342105263157895,0.527027027027027,0.4342105263157895,0.527027027027027,0.0,0.09090909090909091,L,D,L,W,L,W,W,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909091,-0.18181818181818182,17.0
NH,0.5526315789473685,0.5135135135135135,0.5526315789473685,0.5135135135135135,0.09090909090909091,0.0,W,W,W,W,L,L,L,L,D,D,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909091,0.30303030303030304,-3.0
H,0.5921052631578947,0.4864864864864865,0.5921052631578947,0.4864864864864865,0.0,0.030303030303030304,L,L,W,L,W,D,L,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.030303030303030304,-0.030303030303030304,-16.0
NH,0.6052631578947368,0.5405405405405406,0.6052631578947368,0.5405405405405406,0.0,0.0,L,L,L,L,L,L,D,W,W,L,0,0,1,1,0,0,0,0,0.0,0.0,0.0,-0.20588235294117646,6.0
NH,0.5657894736842105,0.5135135135135135,0.5657894736842105,0.5135135135135135,0.0,0.0,L,D,W,L,L,L,D,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0
NH,0.5131578947368421,0.6891891891891891,0.5131578947368421,0.6891891891891891,0.0,0.08823529411764706,L,W,L,W,D,W,L,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.08823529411764706,0.0,3.0
NH,0.5657894736842105,0.4864864864864865,0.5657894736842105,0.4864864864864865,0.08823529411764706,0.029411764705882353,W,D,L,L,L,D,L,W,L,L,0,0,1,0,0,0,0,0,0.0,0.0,0.058823529411764705,0.0,-8.0
NH,0.5789473684210527,0.581081081081081,0.5789473684210527,0.581081081081081,0.08823529411764706,0.029411764705882353,W,L,L,L,W,D,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.058823529411764705,-0.029411764705882353,6.0
NH,0.6447368421052632,0.527027027027027,0.6447368421052632,0.527027027027027,0.029411764705882353,0.029411764705882353,D,W,W,W,W,D,W,W,W,W,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-8.0
H,0.5921052631578947,0.6891891891891891,0.5921052631578947,0.6891891891891891,0.08823529411764706,0.0,W,D,W,W,W,L,W,W,W,W,1,0,0,0,1,0,0,0,0.0,0.0,0.08823529411764706,0.029411764705882353,6.0
H,0.5131578947368421,0.581081081081081,0.5131578947368421,0.581081081081081,0.08823529411764706,0.029411764705882353,W,L,L,L,D,D,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.058823529411764705,-0.08823529411764706,10.0
NH,0.5526315789473685,0.527027027027027,0.5526315789473685,0.527027027027027,0.08823529411764706,0.029411764705882353,W,W,W,W,L,D,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,0.058823529411764705,-0.029411764705882353,-9.0
H,0.5131578947368421,0.6081081081081081,0.5131578947368421,0.6081081081081081,0.08823529411764706,0.08823529411764706,W,D,L,L,W,W,D,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-0.17647058823529413,9.0
H,0.5526315789473685,0.6621621621621622,0.5526315789473685,0.6621621621621622,0.0,0.0,L,W,W,W,W,L,L,L,L,L,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.34285714285714286,-17.0
H,0.5657894736842105,0.5945945945945946,0.5657894736842105,0.5945945945945946,0.0,0.02857142857142857,L,D,W,L,L,D,L,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.02857142857142857,-0.02857142857142857,-10.0
NH,0.6973684210526315,0.6351351351351351,0.6973684210526315,0.6351351351351351,0.0,0.02857142857142857,L,L,W,W,W,D,W,L,L,L,1,0,0,0,0,0,1,0,0.0,0.0,-0.02857142857142857,0.14285714285714285,-9.0
H,0.5263157894736842,0.527027027027027,0.5263157894736842,0.527027027027027,0.08571428571428572,0.02857142857142857,W,D,L,W,L,D,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.05714285714285714,0.0,11.0
H,0.5394736842105263,0.5945945945945946,0.5394736842105263,0.5945945945945946,0.08571428571428572,0.02857142857142857,W,L,D,W,W,D,W,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.05714285714285714,0.14285714285714285,3.0
H,0.5131578947368421,0.4594594594594595,0.5131578947368421,0.4594594594594595,0.02857142857142857,0.0,D,L,D,L,W,L,L,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.02857142857142857,0.11428571428571428,-11.0
H,0.5131578947368421,0.5945945945945946,0.5131578947368421,0.5945945945945946,0.08571428571428572,0.0,W,D,W,W,W,L,L,W,W,W,1,0,0,0,1,0,0,0,0.0,0.0,0.08571428571428572,0.11428571428571428,-5.0
NH,0.6842105263157895,0.6756756756756757,0.6842105263157895,0.6756756756756757,0.02857142857142857,0.08571428571428572,D,W,L,D,W,W,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.05714285714285714,-0.02857142857142857,-1.0
NH,0.5526315789473685,0.6756756756756757,0.5526315789473685,0.6756756756756757,0.08571428571428572,0.08571428571428572,W,W,L,L,L,W,D,W,W,W,0,0,1,0,1,0,0,0,0.0,0.0,0.0,-0.2,16.0
H,0.5394736842105263,0.527027027027027,0.5394736842105263,0.527027027027027,0.0,0.02857142857142857,L,W,D,L,L,D,L,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.02857142857142857,-0.02857142857142857,13.0
NH,0.5921052631578947,0.7162162162162162,0.5921052631578947,0.7162162162162162,0.0,0.0,L,L,L,W,W,L,L,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10.0
NH,0.5921052631578947,0.5675675675675675,0.5921052631578947,0.5675675675675675,0.0,0.08333333333333333,L,W,W,D,W,W,W,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.08333333333333333,0.0,-6.0
NH,0.5526315789473685,0.4594594594594595,0.5526315789473685,0.4594594594594595,0.0,0.0,L,W,W,L,L,L,L,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1388888888888889,0.0
H,0.5789473684210527,0.5540540540540541,0.5789473684210527,0.5540540540540541,0.08333333333333333,0.0,W,L,W,W,W,L,D,L,W,L,1,0,0,0,0,0,0,0,0.0,0.0,0.08333333333333333,0.2222222222222222,-5.0
NH,0.6578947368421053,0.6351351351351351,0.6578947368421053,0.6351351351351351,0.0,0.08333333333333333,L,L,L,L,L,W,D,W,L,L,0,0,1,1,0,0,0,0,0.0,0.0,-0.08333333333333333,-0.19444444444444445,4.0
H,0.618421052631579,0.7027027027027027,0.618421052631579,0.7027027027027027,0.0,0.0,L,D,W,D,L,L,D,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0
NH,0.5263157894736842,0.6081081081081081,0.5263157894736842,0.6081081081081081,0.08333333333333333,0.08333333333333333,W,W,D,W,W,W,L,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.16666666666666666,2.0
H,0.7368421052631579,0.5945945945945946,0.7368421052631579,0.5945945945945946,0.08333333333333333,0.0,W,W,W,L,L,L,D,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.08333333333333333,0.1111111111111111,-14.0
NH,0.6578947368421053,0.581081081081081,0.6578947368421053,0.581081081081081,0.0,0.08333333333333333,L,W,D,W,W,W,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.08333333333333333,0.0,-10.0
NH,0.4473684210526316,0.6351351351351351,0.4473684210526316,0.6351351351351351,0.0,0.0,L,L,L,L,D,L,D,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.1111111111111111,9.0
NH,0.6052631578947368,0.6351351351351351,0.6052631578947368,0.6351351351351351,0.02702702702702703,0.0,D,W,L,D,W,L,L,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.02702702702702703,0.13513513513513514,-7.0
H,0.5789473684210527,0.6891891891891891,0.5789473684210527,0.6891891891891891,0.0,0.02702702702702703,L,L,D,L,D,D,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,-0.02702702702702703,0.02702702702702703,0.0
H,0.5657894736842105,0.5675675675675675,0.5657894736842105,0.5675675675675675,0.0,0.08108108108108109,L,L,D,L,W,W,W,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.08108108108108109,-0.16216216216216217,-14.0
NH,0.5657894736842105,0.5945945945945946,0.5657894736842105,0.5945945945945946,0.02702702702702703,0.08108108108108109,D,W,W,D,L,W,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.05405405405405406,-0.10810810810810811,16.0
H,0.6973684210526315,0.581081081081081,0.6973684210526315,0.581081081081081,0.0,0.0,L,L,D,W,L,L,L,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.05405405405405406,-15.0
NH,0.5263157894736842,0.6351351351351351,0.5263157894736842,0.6351351351351351,0.0,0.0,L,W,D,L,D,L,L,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.05405405405405406,-4.0
NH,0.7105263157894737,0.6756756756756757,0.7105263157894737,0.6756756756756757,0.08108108108108109,0.02702702702702703,W,L,L,L,W,D,L,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.05405405405405406,-0.05405405405405406,3.0
NH,0.5657894736842105,0.7567567567567568,0.5657894736842105,0.7567567567567568,0.08108108108108109,0.08108108108108109,W,W,W,L,D,W,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.05405405405405406,8.0
H,0.618421052631579,0.5540540540540541,0.618421052631579,0.5540540540540541,0.02702702702702703,0.02702702702702703,D,W,D,W,L,D,W,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.08108108108108109,4.0
NH,0.6578947368421053,0.581081081081081,0.6578947368421053,0.581081081081081,0.02702702702702703,0.02702702702702703,D,L,W,D,W,D,W,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-15.0
H,0.7105263157894737,0.6756756756756757,0.7105263157894737,0.6756756756756757,0.02631578947368421,0.07894736842105263,D,D,L,W,D,W,D,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.05263157894736842,-0.13157894736842105,-12.0
NH,0.5526315789473685,0.47297297297297297,0.5526315789473685,0.47297297297297297,0.0,0.02631578947368421,L,W,W,L,W,D,W,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,-0.02631578947368421,0.13157894736842105,2.0
H,0.5789473684210527,0.581081081081081,0.5789473684210527,0.581081081081081,0.0,0.02631578947368421,L,D,W,W,D,D,D,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.02631578947368421,-0.02631578947368421,-7.0
H,0.631578947368421,0.6081081081081081,0.631578947368421,0.6081081081081081,0.07894736842105263,0.0,W,L,L,L,L,L,W,W,W,L,0,0,1,0,0,0,0,0,0.0,0.0,0.07894736842105263,-0.15789473684210525,3.0
NH,0.618421052631579,0.7432432432432432,0.618421052631579,0.7432432432432432,0.07894736842105263,0.07894736842105263,W,L,L,W,W,W,L,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05263157894736842,8.0
NH,0.5657894736842105,0.7432432432432432,0.5657894736842105,0.7432432432432432,0.0,0.02631578947368421,L,L,L,W,W,D,W,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,-0.02631578947368421,0.05263157894736842,13.0
H,0.6447368421052632,0.6216216216216216,0.6447368421052632,0.6216216216216216,0.02631578947368421,0.07894736842105263,D,W,W,L,W,W,L,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.05263157894736842,0.15789473684210525,-17.0
H,0.7631578947368421,0.6621621621621622,0.7631578947368421,0.6621621621621622,0.07894736842105263,0.07894736842105263,W,W,W,W,W,W,L,L,D,L,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.2894736842105263,-2.0
H,0.6973684210526315,0.5540540540540541,0.6973684210526315,0.5540540540540541,0.0,0.0,L,D,L,L,L,L,L,W,D,L,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.07894736842105263,11.0
H,0.6973684210526315,0.6351351351351351,0.6973684210526315,0.6351351351351351,0.02631578947368421,0.0,D,W,L,D,W,L,D,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.02631578947368421,0.07894736842105263,1.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-9.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-10.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-8.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0
NH,0.0,0.013513513513513514,0.0,0.013513513513513514,1.5,1.5,W,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.0
NH,0.0,0.02702702702702703,0.0,0.02702702702702703,0.5,0.5,D,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
NH,0.013157894736842105,0.013513513513513514,0.013157894736842105,0.013513513513513514,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0
H,0.02631578947368421,0.02702702702702703,0.02631578947368421,0.02702702702702703,0.5,0.5,D,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3.0
NH,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-11.0
NH,0.0,0.0,0.0,0.0,0.5,0.0,D,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0
NH,0.013157894736842105,0.05405405405405406,0.013157894736842105,0.05405405405405406,1.5,1.5,W,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0
NH,0.013157894736842105,0.0,0.013157894736842105,0.0,1.5,0.0,W,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,1.5,1.5,13.0
H,0.039473684210526314,0.02702702702702703,0.039473684210526314,0.02702702702702703,1.5,0.5,W,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,2.0
H,0.013157894736842105,0.0,0.013157894736842105,0.0,1.5,0.0,W,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,1.5,1.5,-5.0
H,0.039473684210526314,0.013513513513513514,0.039473684210526314,0.013513513513513514,1.0,1.0,L,W,M,M,M,L,W,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
NH,0.07894736842105263,0.05405405405405406,0.07894736842105263,0.05405405405405406,2.0,0.3333333333333333,W,W,M,M,M,D,L,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,1.6666666666666667,1.6666666666666667,10.0
NH,0.013157894736842105,0.05405405405405406,0.013157894736842105,0.05405405405405406,2.0,0.3333333333333333,W,W,M,M,M,L,D,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,1.6666666666666667,1.6666666666666667,-12.0
